YYMM,Mrk,SMB,HML,RMW,CMA,
20060920,1.03307235,-0.031688165,0.031875946,-0.013143998,-0.020116133,
20060921,1.050174028,-0.051854721,0.038595488,-0.011993505,-0.024921289,
20060922,1.060369165,-0.066259883,0.038584256,-0.00536398,-0.027329558,
20060925,1.062829045,-0.070781086,0.041608845,-0.002193609,-0.031463195,
20060926,1.085634031,-0.093365851,0.044418692,-0.002420679,-0.034266194,
20060927,0.979506358,0.017219827,0.032144519,0,-0.028870703,
20060928,0.963355999,0.032019069,0.032098905,0.001648859,-0.029122832,
20060929,1.148057083,-0.158718799,0.051815132,0.00557251,-0.046725927,
20061002,1.34242444,-0.373726167,0.07754447,0.002901638,-0.04914438,
20061003,1.331594544,-0.369262167,0.076707985,0.017221057,-0.056261419,
20061004,1.426049653,-0.456947842,0.068224907,0.01881053,-0.056137248,
20061005,1.397131758,-0.438915269,0.072844085,0.020556808,-0.051617382,
20061006,1.197329438,-0.215161759,0.044285731,0.014043915,-0.040497326,
20061009,1.171329112,-0.197388195,0.032258109,0.031333693,-0.037532719,
20061010,1.149949618,-0.166898025,0.028941885,0.026046333,-0.038039811,
20061011,1.053275144,-0.055423321,0.015017917,0.017040112,-0.029909852,
20061012,1.024055737,-0.027550647,0.012114331,0.019663475,-0.028282896,
20061013,1.014851812,-0.017170627,0.009822481,0.019473572,-0.026977238,
20061016,1.054007522,-0.054443383,0.014929077,0.013644255,-0.02813747,
20061017,1.031226928,-0.03026844,0.011410272,0.013392427,-0.025761187,
20061018,1.188560265,-0.195667223,0.023320603,0.02267397,-0.038887615,
20061019,0.961946058,0.039999949,0.01130881,0.009460717,-0.022715534,
20061020,0.89504461,0.097072034,0.005875247,0.015883653,-0.013875544,
20061023,0.934334998,0.048558584,0.011030028,0.026585293,-0.020508903,
20061024,0.904986157,0.081209915,0.013516454,0.021933175,-0.021645702,
20061025,0.84325081,0.145968098,0.009995516,0.020495144,-0.019709568,
20061026,0.810086975,0.180529709,0.007807042,0.01733489,-0.015758616,
20061027,0.867708379,0.120484937,0.010526989,0.018144157,-0.016864463,
20061030,0.871957859,0.120484575,0.008772675,0.014739766,-0.015954876,
20061031,0.818234166,0.173632814,0.007536708,0.015692619,-0.015096307,
20061101,0.836068423,0.152252243,0.011722465,0.016507434,-0.016550565,
20061102,0.85531473,0.12105796,0.017090477,0.021054626,-0.014517793,
20061103,0.807145451,0.168487179,0.014125952,0.023745819,-0.013504402,
20061106,0.782256679,0.194109723,0.011233575,0.026022802,-0.013622779,
20061107,0.75420726,0.223496927,0.011084398,0.027188196,-0.015976781,
20061108,0.72440836,0.25438157,0.011310889,0.024336578,-0.014437398,
20061109,0.740420316,0.2326611,0.015646785,0.02360085,-0.012329051,
20061110,0.757055652,0.219857798,0.011207666,0.022740246,-0.010861362,
20061113,0.760660985,0.21726747,0.011560476,0.020105968,-0.009594898,
20061114,0.756089535,0.215977906,0.01635344,0.021567764,-0.009988644,
20061115,0.746445742,0.224929212,0.01691638,0.020518555,-0.008809889,
20061116,0.746445965,0.230831919,0.016924853,0.01414674,-0.008349477,
20061117,0.710544013,0.263579479,0.017571342,0.016221621,-0.007916455,
20061120,0.687677382,0.289179973,0.014294586,0.015813224,-0.006965165,
20061121,0.702964512,0.274731612,0.015540915,0.0141749,-0.007411939,
20061122,0.606596844,0.370950505,0.01790847,0.012774676,-0.008230494,
20061124,0.63995773,0.331012073,0.023311579,0.01265139,-0.006932772,
20061127,0.646880802,0.322869433,0.027472608,0.010504125,-0.007726968,
20061128,0.643837551,0.312851939,0.037772936,0.015138831,-0.009601258,
20061129,0.727356724,0.220255732,0.053093866,0.014455829,-0.015162151,
20061130,0.779265057,0.181756958,0.046653728,0.002768283,-0.010444025,
20061201,0.785712826,0.178712031,0.046492003,-0.001305206,-0.009611654,
20061204,0.768842996,0.191861228,0.045986763,0.002297562,-0.008988549,
20061205,0.787841648,0.171784297,0.048607724,0.003502483,-0.011736152,
20061206,0.729738559,0.242803369,0.028739927,0.007190209,-0.008472065,
20061207,0.691780258,0.274664579,0.031060244,0.013763363,-0.011268444,
20061208,0.68788748,0.283399147,0.030973768,0.004184715,-0.006445109,
20061211,0.655651408,0.316806949,0.028630735,0.000905777,-0.00199487,
20061212,0.684637034,0.275228791,0.040609275,0.00293454,-0.00340964,
20061213,0.757417573,0.200962734,0.040725452,0.005617919,-0.004723677,
20061214,0.754623514,0.211757345,0.036343757,-0.000178228,-0.002546388,
20061215,0.795141915,0.172071349,0.032608751,0.00229414,-0.002116156,
20061218,0.774729718,0.188194764,0.034011427,0.004380231,-0.00131614,
20061219,0.757887297,0.206095535,0.029351099,0.006571261,9.48077E-05,
20061220,0.790074054,0.173439006,0.031684821,0.00277195,0.002030168,
20061221,0.772375196,0.186251116,0.028956205,0.01115531,0.001262174,
20061222,0.696476191,0.267448501,0.022649539,0.012749076,0.000676693,
20061226,0.7034398,0.26454345,0.025785413,0.004649373,0.001581964,
20061227,0.626551527,0.328984226,0.026944131,0.017762701,-0.000242584,
20061228,0.650192338,0.2993914,0.028911996,0.021504267,-5.2944E-19,
20061229,0.666009226,0.284479078,0.027945821,0.02182831,-0.000262435,
20070103,0.66298026,0.303959966,0.020749293,0.013552902,-0.00124242,
20070104,0.654508663,0.315654359,0.017038898,0.013102788,-0.000304708,
20070105,0.649067863,0.327540042,0.01404279,0.008734716,0.000614589,
20070108,0.646273792,0.320560738,0.020853121,0.01157901,0.000733339,
20070109,0.667461153,0.284000156,0.031394626,0.017220319,-7.62538E-05,
20070110,0.679156021,0.279325967,0.027466113,0.013947039,0.000104859,
20070111,0.699770161,0.261893278,0.025358809,0.013587935,-0.000610184,
20070112,0.704199723,0.259908584,0.023390585,0.013266145,-0.000765036,
20070116,0.732025475,0.2399787,0.020017119,0.008175988,-0.000197281,
20070117,0.816442022,0.137250009,0.034009837,0.013541949,-0.001243816,
20070118,0.900858084,0.051664316,0.040486121,0.01020537,-0.003213891,
20070119,0.952192195,-0.001258441,0.045473408,0.006869884,-0.003277046,
20070122,0.933619174,0.026384814,0.033021585,0.008688277,-0.001713851,
20070123,0.901757166,0.057144364,0.031032391,0.011787434,-0.001721355,
20070124,0.997458017,-0.033081398,0.034688082,0.003311431,-0.002376131,
20070125,0.893707892,0.07970979,0.026443029,0.00140575,-0.001266461,
20070126,0.877919413,0.100984215,0.026041779,-0.00239072,-0.002554687,
20070129,0.946483701,0.026694384,0.029901408,0.003265992,-0.006345486,
20070130,0.998535793,-0.025468402,0.034158479,0.001495781,-0.008721651,
20070131,0.980862417,0.00573322,0.0284853,-0.00778756,-0.007293376,
20070201,0.981055605,0.007215113,0.026943835,-0.010192632,-0.005021921,
20070202,1.007203295,-0.016968167,0.025552489,-0.013253314,-0.002534303,
20070205,0.996514661,-0.01400788,0.031218416,-0.011113659,-0.002611537,
20070206,0.908581097,0.07693416,0.021736484,-0.006397928,-0.000853813,
20070207,0.892270113,0.10031983,0.019874121,-0.01139179,-0.001072273,
20070208,0.980817192,0.003470151,0.031587836,-0.015477599,-0.00039758,
20070209,0.982504597,-0.001183144,0.033075914,-0.014356822,-4.05459E-05,
20070212,1.068078883,-0.080992058,0.041765949,-0.028815276,-3.74981E-05,
20070213,1.293761082,-0.298883664,0.051973769,-0.046822695,-2.84932E-05,
20070214,1.198123969,-0.200460753,0.035474685,-0.032918545,-0.000219357,
20070215,1.433843469,-0.423878143,0.046153273,-0.055800821,-0.000317778,
20070216,1.38376065,-0.354204258,0.033848647,-0.063220592,-0.000184448,
20070220,1.386067628,-0.362386377,0.035975029,-0.059525793,-0.000130487,
20070221,1.34661612,-0.341826039,0.046487224,-0.05121697,-6.03349E-05,
20070222,1.361279364,-0.337085546,0.044470302,-0.069066367,0.000402248,
20070223,1.478475918,-0.454401475,0.058529546,-0.08275292,0.000148932,
20070226,1.423829631,-0.399077977,0.046781877,-0.07160129,6.77587E-05,
20070227,1.26311985,-0.247844924,0.042806841,-0.057851402,-0.000230364,
20070228,1.259169092,-0.24053494,0.04105327,-0.059674931,-1.24911E-05,
20070301,1.236792948,-0.212543346,0.032070753,-0.056321306,9.51699E-07,
20070302,1.032999276,-0.010091349,0.016052225,-0.038839021,-0.00012113,
20070305,1.021796971,-0.004049052,0.016576689,-0.034001781,-0.000322827,
20070306,1.065114537,-0.04513675,0.018228081,-0.03799782,-0.000208048,
20070307,1.092301082,-0.062024276,0.018843689,-0.048943842,-0.000176654,
20070308,1.057715639,-0.027186229,0.022480733,-0.052935292,-7.48509E-05,
20070309,1.2561708,-0.226805568,0.031060485,-0.06042774,2.02332E-06,
20070312,1.309818701,-0.271252002,0.030668071,-0.069237984,3.21483E-06,
20070313,1.501271521,-0.413489462,0.028921325,-0.116753091,4.9707E-05,
20070314,1.376522476,-0.309263363,0.015122783,-0.082345559,-3.63381E-05,
20070315,1.288698886,-0.221180789,0.011985604,-0.079509114,5.41228E-06,
20070316,1.138236708,-0.061411467,-0.00108243,-0.07567857,-6.42408E-05,
20070319,1.068619204,0.014673927,-0.008761141,-0.074478524,-5.34665E-05,
20070320,1.045189449,0.022787702,-0.008227827,-0.059712893,-3.64303E-05,
20070321,1.022634067,0.06526542,-0.012841257,-0.075050987,-7.24167E-06,
20070322,1.025255503,0.084472684,-0.019785224,-0.089629622,-0.000313341,
20070323,0.7820053,0.323988881,-0.020548703,-0.084777678,-0.000667799,
20070326,0.808307616,0.318067579,-0.025799475,-0.099076022,-0.001499697,
20070327,0.888220491,0.278880285,-0.037312874,-0.127026629,-0.002761273,
20070328,0.865531843,0.272695606,-0.031766876,-0.101892659,-0.004567913,
20070329,0.898334472,0.231339397,-0.027828595,-0.097771962,-0.004073312,
20070330,1.012129832,0.160183616,-0.042102443,-0.12267497,-0.007536034,
20070402,1.105871508,0.0606198,-0.040839438,-0.119509994,-0.006141876,
20070403,1.083223088,0.075034457,-0.037138408,-0.115328422,-0.005790715,
20070404,1.024137681,0.129424846,-0.038818125,-0.109427958,-0.005316444,
20070405,1.060167389,0.114103947,-0.044137293,-0.114994661,-0.015139381,
20070409,1.071385086,0.107061719,-0.03580044,-0.127198369,-0.015447997,
20070410,0.96289663,0.21560499,-0.036151042,-0.128318187,-0.014032391,
20070411,0.992877657,0.182666095,-0.034132,-0.127162984,-0.014248767,
20070412,1.047115947,0.104261943,-0.028865523,-0.107580621,-0.014931746,
20070413,1.083789262,0.090797695,-0.026321259,-0.133334524,-0.014931174,
20070416,1.27857196,-0.040480627,-0.032059144,-0.178585069,-0.027447119,
20070417,1.308043417,-0.06647363,-0.036035288,-0.179178992,-0.026355507,
20070418,1.3278409,-0.050640755,-0.043123522,-0.205909518,-0.028167105,
20070419,1.189741674,0.027254381,-0.038840651,-0.157191925,-0.02096348,
20070420,1.085848657,0.128018155,-0.043277729,-0.146986802,-0.023602281,
20070423,1.267365132,-0.028581362,-0.054188038,-0.162792656,-0.021803076,
20070424,1.439854147,-0.106833437,-0.080193703,-0.218735785,-0.034091221,
20070425,1.989990648,-0.571042602,-0.121412458,-0.264257857,-0.033277731,
20070426,-1.631968569,1.590432733,0.298475679,0.659750841,0.083309316,
20070427,-0.868855728,1.066101066,0.20251943,0.49358742,0.106647812,
20070430,-1.806512698,1.863257131,0.217148393,0.576384993,0.14972218,
20070501,-0.38129166,0.934715578,0.106633708,0.261078101,0.078864274,
20070502,-0.302919075,0.910207894,0.095993541,0.23579417,0.06092347,
20070503,-0.319720953,0.882802565,0.132581301,0.239015201,0.065321886,
20070504,0.312383441,0.523137095,0.064484117,0.07207224,0.027923107,
20070507,0.054839779,0.760415289,0.051684453,0.103402824,0.029657655,
20070508,-0.072474863,0.799739012,0.08825889,0.135213475,0.049263487,
20070509,-0.513601204,1.08081259,0.150092623,0.194715271,0.087980721,
20070510,0.220474196,0.504563826,0.098075516,0.112289034,0.064597427,
20070511,0.200713752,0.510824923,0.090942496,0.14121676,0.056302069,
20070514,0.064202458,0.651666613,0.095500226,0.133109075,0.055521627,
20070515,0.256139321,0.533076584,0.073786117,0.098963666,0.038034311,
20070516,0.432101924,0.399445134,0.06827596,0.074877915,0.025299067,
20070517,0.575811714,0.237828411,0.069370996,0.089127055,0.027861825,
20070518,0.36670057,0.385382946,0.098291457,0.109446181,0.040178846,
20070521,0.358352831,0.408583279,0.087556838,0.107828056,0.037678996,
20070522,0.351961632,0.449935366,0.080708343,0.088893425,0.028501234,
20070523,0.19736303,0.580664154,0.092583964,0.097022881,0.032365971,
20070524,0.181327055,0.650619288,0.071506918,0.073041162,0.023505578,
20070525,-0.034311055,0.812009141,0.090273994,0.103724584,0.028303336,
20070529,0.07082457,0.731562215,0.083127764,0.089564827,0.024920624,
20070530,-0.116558913,0.87403548,0.106746368,0.100366249,0.035410817,
20070531,-0.724230871,1.32609358,0.166703903,0.172471264,0.058962125,
20070601,-0.621942682,1.247029919,0.182050411,0.13489776,0.057964591,
20070604,-11.20592431,8.846813144,1.525122511,1.319908112,0.514080543,
20070605,2.828270381,-1.2552884,-0.251121248,-0.20546892,-0.116391813,
20070606,-3.791122109,3.4631659,0.603025416,0.471194419,0.253736375,
20070607,-13.57880262,10.70600602,1.923436354,1.219354486,0.73000576,
20070608,-0.75792535,1.311866727,0.222290134,0.138268754,0.085499734,
20070611,-0.444149427,1.127599149,0.160942031,0.090190273,0.065417975,
20070612,-0.849125453,1.432246809,0.198758391,0.125791636,0.092328616,
20070613,-2.928205396,3.004970867,0.400309441,0.318107485,0.204817603,
20070614,-2.339511086,2.668264492,0.301475839,0.213985835,0.15578492,
20070615,-1.741957899,2.177012575,0.25921122,0.183889133,0.121844971,
20070618,-1.416957062,1.929079351,0.212921078,0.170832798,0.104123834,
20070619,-9.378799693,7.999324395,0.979486023,0.892774865,0.50721441,
20070620,-34.92580355,27.3633763,3.822188186,2.962879928,1.77735914,
20070621,-1.512403504,1.900859604,0.287108254,0.1943992,0.130036446,
20070622,-1.738571149,2.119064856,0.294133844,0.19247285,0.132899599,
20070625,-0.998002945,1.57770183,0.210475273,0.122634663,0.08719118,
20070626,-0.909000178,1.535407783,0.18533942,0.103185486,0.085067488,
20070627,-1.910548745,2.307574886,0.309214154,0.163848394,0.129911311,
20070628,-4.101736184,4.002943602,0.533383094,0.306603176,0.258806312,
20070629,-2.134653782,2.529804241,0.312752001,0.135614892,0.156482647,
20070702,-12.17370663,10.45185433,1.374191056,0.664294169,0.683367073,
20070703,363.146422,-281.7075508,-39.84003548,-18.16515848,-22.4336773,
20070705,-3.26863638,3.334804344,0.455148256,0.231434029,0.247249752,
20070706,-4.186750941,4.039584101,0.53557425,0.272017126,0.339575464,
20070709,55.40538555,-40.60647139,-6.384729198,-3.254613872,-4.15957109,
20070710,-28.48047365,22.04960391,3.590240637,1.486686868,2.353942233,
20070711,249.0739092,-188.0109282,-28.94833965,-12.31187553,-18.80276586,
20070712,12.49279469,-8.563410903,-1.382615241,-0.607390083,-0.93937846,
20070713,-4.003047134,3.927303201,0.49500613,0.226008627,0.354729175,
20070716,-4.429605138,4.366008729,0.455801481,0.173071423,0.434723505,
20070717,-0.999366694,1.639153509,0.150287637,0.062915556,0.147009991,
20070718,-0.750709087,1.418905259,0.138153121,0.061416545,0.132234162,
20070719,-0.957265439,1.567900829,0.170218981,0.0529157,0.16622993,
20070720,-1.151367035,1.670877721,0.201546529,0.05986581,0.219076975,
20070723,-0.035381964,0.839249896,0.089318495,0.011213289,0.095600284,
20070724,-0.176660363,0.935216684,0.099703128,0.028019938,0.113720613,
20070725,-0.440612836,1.133731003,0.126925918,0.032826377,0.147129538,
20070726,-0.11542816,0.875691665,0.100480295,0.029259061,0.109997138,
20070727,-0.074214975,0.854716002,0.085913379,0.049975154,0.08361044,
20070730,-0.451802904,1.156102481,0.109204446,0.048784505,0.137711472,
20070731,-1.327475105,1.829418893,0.175393128,0.079856006,0.242807078,
20070801,-0.803025496,1.45718945,0.143029898,0.013521752,0.189284396,
20070802,-0.91337803,1.60175486,0.14342547,0.02005368,0.14814402,
20070803,0.015896755,0.843337926,0.075696952,0.000288552,0.064779814,
20070806,0.038474047,0.805749435,0.090251659,0.010297068,0.055227791,
20070807,0.131155291,0.735210179,0.068136625,0.009057387,0.056440517,
20070808,-0.040733405,0.869636347,0.084131123,0.017896503,0.069069431,
20070809,0.285677258,0.603290477,0.062637762,0.010202258,0.038192246,
20070810,0.198897841,0.644519696,0.089209251,0.018007813,0.049365399,
20070813,0.406982388,0.485123924,0.051848073,0.019936268,0.036109348,
20070814,0.504689192,0.389334403,0.04253851,0.028728058,0.034709837,
20070815,0.26734455,0.553517584,0.065421172,0.04133647,0.072380225,
20070816,0.406734666,0.445961269,0.056546344,0.031549511,0.05920821,
20070817,0.505921449,0.376470701,0.050797436,0.018747676,0.048062737,
20070820,0.46534104,0.43776485,0.039869047,0.014753001,0.042272062,
20070821,0.503975797,0.422858984,0.02786522,0.017981447,0.027318552,
20070822,0.447413765,0.472898438,0.026435004,0.028205272,0.02504752,
20070823,0.517748678,0.412176524,0.028066712,0.023377775,0.018630311,
20070824,0.438275792,0.471355047,0.034139039,0.031860813,0.024369308,
20070827,0.527832454,0.398698058,0.028698845,0.023845403,0.02092524,
20070828,0.448238083,0.476197279,0.031812549,0.020620167,0.023131921,
20070829,0.373508431,0.539273683,0.041509708,0.021033973,0.024674205,
20070830,0.356047597,0.565810627,0.037530239,0.017414426,0.023197111,
20070831,0.324015779,0.608300654,0.03319908,0.013860763,0.020623724,
20070904,0.350617434,0.599352371,0.020298744,0.011227098,0.018504352,
20070905,0.35190666,0.598397658,0.018971005,0.011954583,0.018770094,
20070906,0.22602685,0.713234549,0.020702566,0.017410816,0.022625219,
20070907,-0.062503464,0.973714706,0.024119954,0.027820217,0.036848587,
20070910,0.069808419,0.844531732,0.022882502,0.027316323,0.035461024,
20070911,0.001182763,0.900587698,0.02299545,0.035051205,0.040182884,
20070912,0.144011181,0.777156004,0.012833899,0.025988543,0.040010372,
20070913,0.217365975,0.702247123,0.01781108,0.026763333,0.035812489,
20070914,0.23872864,0.691143741,0.016502335,0.024967529,0.028657755,
20070917,0.327823869,0.617555011,0.011771493,0.01756902,0.025280607,
20070918,0.381786337,0.567490077,0.009725999,0.020069354,0.020928232,
20070919,0.389728085,0.55401319,0.007437985,0.029373818,0.019446922,
20070920,0.340954596,0.59584228,0.00405611,0.033194361,0.025952653,
20070921,0.364735561,0.57217383,0.004010921,0.031194609,0.027885079,
20070924,0.166692992,0.748048498,0.012604039,0.04041293,0.032241542,
20070925,0.054000416,0.842407599,0.016903195,0.048927226,0.037761563,
20070926,-0.002709454,0.893861167,0.023341285,0.04488736,0.040619641,
20070927,0.207745782,0.727204951,0.01657543,0.025134977,0.023338861,
20070928,0.192718585,0.743447064,0.01310786,0.025784184,0.024942307,
20071001,0.230910744,0.710285694,0.010535096,0.021959701,0.026308765,
20071002,0.358828727,0.584022568,0.012968815,0.020615823,0.023564066,
20071003,0.356270398,0.594987832,0.011862865,0.014591502,0.022287403,
20071004,0.433707181,0.530927246,0.006663938,0.010816491,0.017885143,
20071005,0.445698582,0.520738951,0.005410195,0.013013153,0.01513912,
20071008,0.47937636,0.489774255,0.00487907,0.012446736,0.013523579,
20071009,0.408305333,0.558145118,-0.001617888,0.018973781,0.016193656,
20071010,0.40418511,0.566927205,0.000150335,0.012627329,0.016110022,
20071011,0.477246377,0.495859441,0.00462101,0.008884707,0.013388466,
20071012,0.464687251,0.505972035,0.004112018,0.010802259,0.014426437,
20071015,0.532452673,0.441354811,0.003962153,0.009835505,0.012394858,
20071016,0.56399313,0.412945232,0.003211722,0.007634165,0.012215751,
20071017,0.622026165,0.362340802,0.004059864,0.000947487,0.010625682,
20071018,0.61607927,0.362388432,0.002680368,0.006241598,0.012610332,
20071019,0.629820519,0.340109757,0.004387288,0.010388044,0.015294391,
20071022,0.644114279,0.31777964,-0.001726492,0.022752058,0.017080515,
20071023,0.574000179,0.378567064,-0.004208996,0.03297826,0.018663493,
20071024,0.648324447,0.30732695,-0.004070946,0.030024727,0.018394822,
20071025,0.567195065,0.378439548,-0.003172087,0.040404509,0.017132966,
20071026,0.492045786,0.455541116,-0.006556108,0.042441493,0.016527713,
20071029,0.537812097,0.416909265,-0.008145859,0.040358413,0.013066084,
20071030,0.448409023,0.484321159,-0.009232588,0.059532733,0.016969674,
20071031,0.459684212,0.473169009,-0.012574719,0.051461719,0.02825978,
20071101,0.532329256,0.412828679,-0.012042235,0.039632295,0.027252005,
20071102,0.599889796,0.332677149,-0.009864027,0.051737209,0.025559873,
20071105,0.738337645,0.219796957,-0.006037751,0.030672351,0.017230798,
20071106,0.738021563,0.211785342,-0.003916722,0.039115656,0.014994162,
20071107,0.705532816,0.249917504,-0.002336329,0.038290591,0.008595417,
20071108,0.534531216,0.399269778,-0.002595632,0.062460041,0.006334597,
20071109,0.506910479,0.436140769,-0.007315783,0.055663119,0.008601415,
20071112,0.526599358,0.399728403,-0.012524884,0.068008497,0.018188626,
20071113,0.468015299,0.456681192,-0.010994221,0.066656013,0.019641717,
20071114,0.353601969,0.565763882,-0.010087559,0.07035227,0.020369437,
20071115,0.336566891,0.584222026,-0.018239398,0.075635291,0.02181519,
20071116,0.432110279,0.484859916,-0.017925443,0.086155892,0.014799356,
20071119,0.465769248,0.463851775,-0.016207674,0.07299453,0.013592121,
20071120,0.420513051,0.502067573,-0.01345262,0.077113283,0.013758714,
20071121,0.420739245,0.49377127,-0.01585397,0.08530015,0.016043305,
20071123,0.423241727,0.467245893,-0.020844022,0.112439483,0.017916919,
20071126,0.479378661,0.433461273,-0.020161237,0.089312359,0.018008943,
20071127,0.469694311,0.441477857,-0.02115352,0.089449858,0.020531494,
20071128,0.491035577,0.429308554,-0.018885544,0.081416616,0.017124797,
20071129,0.54287086,0.379989363,-0.017941429,0.080665601,0.014415604,
20071130,0.538051913,0.382931103,-0.015426523,0.082980718,0.011462788,
20071203,0.545645533,0.379946286,-0.015826083,0.079656882,0.010577382,
20071204,0.608636144,0.329938448,-0.014180147,0.068835091,0.006770464,
20071205,0.613769922,0.32283557,-0.011383239,0.070334183,0.004443565,
20071206,0.626627053,0.309533243,-0.007832652,0.069364326,0.002308031,
20071207,0.538173446,0.373451369,-0.010281801,0.094246882,0.004410103,
20071210,0.574183165,0.339968923,-0.012817474,0.094021645,0.004643741,
20071211,0.634007411,0.270889435,-0.011796781,0.101734368,0.005165566,
20071212,0.680551976,0.233804859,-0.010623051,0.093261867,0.003004349,
20071213,0.706408976,0.223578178,-0.009480287,0.08235609,-0.002862956,
20071214,0.626807248,0.283274021,-0.012316435,0.103394653,-0.001159487,
20071217,0.684247739,0.24511728,-0.01106485,0.085574734,-0.003874903,
20071218,0.668996135,0.265128712,-0.009076758,0.077982564,-0.003030653,
20071219,0.670119441,0.258834711,-0.013243384,0.08185274,0.002436491,
20071220,0.675595575,0.247431347,-0.01355145,0.089445893,0.001078635,
20071221,0.729200113,0.189854305,-0.01422068,0.092043052,0.00312321,
20071224,0.754349514,0.173186467,-0.011127489,0.083529837,6.16722E-05,
20071226,0.75311547,0.169688873,-0.008647124,0.085417147,0.000425634,
20071227,0.747865858,0.171425361,-0.005842247,0.084789927,0.001761101,
20071228,0.661185915,0.24838924,-0.006464327,0.094665638,0.002223534,
20071231,0.702142586,0.192026992,-0.007833861,0.109249496,0.004414787,
20080102,0.686316104,0.221932364,-0.007401895,0.094349663,0.004803763,
20080103,0.660163226,0.255720048,-0.009446079,0.090290839,0.003271967,
20080104,0.640032606,0.27390879,-0.006711141,0.08936569,0.003404055,
20080107,0.659895603,0.248503801,-0.006309381,0.092300476,0.005609501,
20080108,0.641789854,0.280381914,-0.005627349,0.079217679,0.004237903,
20080109,0.654346535,0.261038173,-0.006897945,0.088057072,0.003456164,
20080110,0.685850069,0.23902412,-0.003673981,0.076847998,0.001951794,
20080111,0.689186045,0.231287088,-0.003407712,0.082302428,0.000632152,
20080114,0.702275532,0.204873225,-0.004405078,0.096933268,0.000323053,
20080115,0.689787808,0.202319875,-0.003459289,0.111857664,-0.000506058,
20080116,0.661116689,0.230056063,-0.00209322,0.111275532,-0.000355064,
20080117,0.614345571,0.254242,-0.003263979,0.131883268,0.002793139,
20080118,0.616516865,0.245935952,-0.003659171,0.136271049,0.004935305,
20080122,0.594515474,0.281278341,-0.00184598,0.120688421,0.005363743,
20080123,0.546901953,0.302374793,-0.005235735,0.150251065,0.005707925,
20080124,0.533920705,0.323745531,-0.004211079,0.141960439,0.004584404,
20080125,0.53286449,0.321298199,-0.002501728,0.143253343,0.005085697,
20080128,0.567696822,0.275838337,-0.001754575,0.150121492,0.008097925,
20080129,0.579208973,0.278630122,-0.000672666,0.130864011,0.011969559,
20080130,0.607971947,0.264707367,-0.001308945,0.114974999,0.013654633,
20080131,0.601188017,0.273930413,0.000854535,0.114778192,0.009248844,
20080201,0.542293504,0.326735752,0.000509554,0.118178748,0.012282443,
20080204,0.597386627,0.274159397,0.000465587,0.117095153,0.010893236,
20080205,0.521248403,0.284399976,0.003314596,0.173571939,0.017465087,
20080206,0.577095755,0.25617982,0.004788397,0.149830856,0.012105172,
20080207,0.561698638,0.250551968,0.005321815,0.167368405,0.015059174,
20080208,0.651967947,0.184716385,0.004433003,0.147480532,0.011402133,
20080211,0.555314289,0.191090372,0.008324469,0.232654858,0.012616011,
20080212,0.543755948,0.197123774,0.002251209,0.23746523,0.019403838,
20080213,0.365402511,0.349560794,-0.001784543,0.26684736,0.019973879,
20080214,0.070801775,0.567942254,-0.007164155,0.337281146,0.03113898,
20080215,0.395408527,0.364121136,-0.004501883,0.227117193,0.017855028,
20080219,0.342516417,0.394703596,-0.002405108,0.247134112,0.018050984,
20080220,0.321276789,0.344769825,-0.003144537,0.312976903,0.02412102,
20080221,0.567512,0.13787245,0.001230458,0.279636919,0.013748173,
20080222,0.449056662,0.082756375,0.004987968,0.437601989,0.025597006,
20080225,0.693132527,-0.055911635,0.002325879,0.339251821,0.021201408,
20080226,0.486471115,-0.22421169,-3.10288E-17,0.692625136,0.045115438,
20080227,0.608685979,-0.072404328,-0.002633483,0.435654887,0.030696945,
20080228,-1.70460514,-2.355539193,0.018778442,4.820162221,0.22120367,
20080229,0.924716589,-3.072602498,0.025557101,2.905068522,0.217260286,
20080303,0.914446083,-0.309756081,0.006859023,0.362001801,0.026449174,
20080304,1.077644796,-0.497292284,0.010869932,0.384243446,0.024534111,
20080305,1.382011018,-0.820872201,-0.005133999,0.416133829,0.027861353,
20080306,4.360849552,-6.169480703,-0.03481854,2.667495408,0.175954283,
20080307,2.024193781,-1.746411431,-0.007265826,0.676946302,0.052537175,
20080310,1.382779514,-0.805954942,-0.005003555,0.401258744,0.026920239,
20080311,1.110536556,-0.377899497,-0.005369469,0.259051442,0.013680968,
20080312,1.063511926,-0.286252235,-0.004844213,0.21554275,0.012041771,
20080313,1.09425415,-0.293858421,-0.005658201,0.198026016,0.007236456,
20080314,1.313841719,-0.707477839,-0.013233604,0.393905582,0.012964141,
20080317,1.53460053,-0.968073878,-0.013710449,0.431106267,0.016077531,
20080318,1.566470658,-1.005005415,-0.011881588,0.421734418,0.028681926,
20080319,1.905478829,-1.497993222,-0.011462248,0.570641492,0.033335149,
20080320,5.710285573,-6.910347359,-0.074393189,2.121415836,0.153039139,
20080324,1.810944995,-1.297567502,-0.01425459,0.467627276,0.033249821,
20080325,1.428125634,-0.847071766,-0.010052126,0.402340313,0.026657945,
20080326,1.035699314,-0.304014292,-0.004558809,0.258940784,0.013933003,
20080327,1.034327353,-0.260099228,-0.005373975,0.220792381,0.010353469,
20080328,1.057679978,-0.229636773,-0.004173172,0.168373269,0.007756698,
20080331,1.043508613,-0.217571707,-0.004783352,0.170615545,0.008230901,
20080401,1.036294373,-0.246646798,-0.004117777,0.206351064,0.008119138,
